Group 244 (omitted pair: (9, 10)): 	[(0, 18, 21),(1, 5, 24),(2, 20, 23),(3, 27, 30),(4, 16, 22),(6, 15, 29),(7, 14, 26),(8, 12, 28),(11, 19, 25),(13, 17, 31)]
Group 245 (omitted pair: (9, 11)): 	[(0, 2, 5),(1, 15, 25),(3, 7, 24),(4, 16, 18),(6, 21, 30),(8, 13, 31),(10, 19, 29),(12, 23, 27),(14, 17, 26),(20, 22, 28)]
Group 246 (omitted pair: (9, 12)): 	[(0, 4, 15),(1, 18, 20),(2, 5, 7),(3, 21, 27),(6, 13, 19),(8, 14, 16),(10, 17, 25),(11, 26, 31),(22, 23, 30),(24, 28, 29)]
Group 247 (omitted pair: (9, 13)): 	[(0, 7, 21),(1, 28, 31),(2, 11, 27),(3, 12, 24),(4, 6, 20),(5, 22, 29),(8, 10, 15),(14, 16, 25),(17, 26, 30),(18, 19, 23)]
Group 248 (omitted pair: (9, 14)): 	[(0, 1, 7),(2, 10, 27),(3, 20, 31),(4, 28, 29),(5, 13, 24),(6, 21, 23),(8, 12, 15),(11, 17, 22),(16, 19, 30),(18, 25, 26)]
Group 249 (omitted pair: (9, 15)): 	[(0, 5, 7),(1, 8, 25),(2, 27, 31),(3, 13, 28),(4, 11, 29),(6, 10, 18),(12, 14, 22),(16, 19, 26),(17, 20, 30),(21, 23, 24)]
Group 250 (omitted pair: (9, 16)): 	[(0, 10, 21),(1, 14, 31),(2, 26, 27),(3, 11, 17),(4, 13, 25),(5, 7, 19),(6, 12, 23),(8, 24, 29),(15, 22, 28),(18, 20, 30)]
Group 251 (omitted pair: (9, 17)): 	[(0, 1, 3),(2, 11, 20),(4, 6, 23),(5, 27, 29),(7, 8, 16),(10, 22, 31),(12, 15, 25),(13, 21, 28),(14, 19, 26),(18, 24, 30)]
Group 252 (omitted pair: (9, 18)): 	[(0, 3, 12),(1, 8, 29),(2, 25, 28),(4, 22, 23),(5, 11, 16),(6, 30, 31),(7, 19, 26),(10, 14, 21),(13, 17, 27),(15, 20, 24)]
Group 253 (omitted pair: (9, 19)): 	[(0, 5, 27),(1, 4, 31),(2, 18, 26),(3, 13, 21),(6, 12, 22),(7, 28, 29),(8, 17, 24),(10, 15, 30),(11, 14, 23),(16, 20, 25)]
Group 254 (omitted pair: (9, 20)): 	[(0, 1, 13),(2, 3, 31),(4, 5, 16),(6, 26, 28),(7, 8, 29),(10, 12, 24),(11, 17, 18),(14, 15, 25),(19, 27, 30),(21, 22, 23)]
Group 255 (omitted pair: (9, 21)): 	[(0, 5, 20),(1, 25, 26),(2, 6, 31),(3, 12, 14),(4, 27, 28),(7, 13, 18),(8, 11, 29),(10, 16, 19),(15, 24, 30),(17, 22, 23)]
Group 256 (omitted pair: (9, 22)): 	[(0, 6, 13),(1, 14, 25),(2, 12, 24),(3, 11, 15),(4, 18, 27),(5, 19, 23),(7, 8, 31),(10, 17, 21),(16, 28, 29),(20, 26, 30)]
Group 257 (omitted pair: (9, 23)): 	[(0, 6, 8),(1, 2, 10),(3, 4, 13),(5, 11, 25),(7, 14, 16),(12, 17, 29),(15, 21, 26),(18, 19, 28),(20, 30, 31),(22, 24, 27)]
Group 258 (omitted pair: (9, 24)): 	[(0, 3, 10),(1, 16, 26),(2, 18, 19),(4, 6, 14),(5, 8, 28),(7, 13, 27),(11, 29, 31),(12, 20, 21),(15, 17, 30),(22, 23, 25)]
Group 259 (omitted pair: (9, 25)): 	[(0, 1, 26),(2, 10, 18),(3, 11, 29),(4, 15, 30),(5, 8, 24),(6, 12, 21),(7, 13, 14),(16, 20, 23),(17, 19, 28),(22, 27, 31)]
Group 260 (omitted pair: (9, 26)): 	[(0, 23, 31),(1, 12, 15),(2, 16, 21),(3, 5, 29),(4, 22, 27),(6, 13, 25),(7, 11, 14),(8, 19, 28),(10, 18, 30),(17, 20, 24)]
Group 261 (omitted pair: (9, 27)): 	[(0, 10, 15),(1, 3, 8),(2, 18, 29),(4, 13, 22),(5, 24, 26),(6, 11, 20),(7, 19, 28),(12, 14, 16),(17, 25, 30),(21, 23, 31)]
Group 262 (omitted pair: (9, 28)): 	[(0, 21, 23),(1, 10, 26),(2, 5, 22),(3, 4, 12),(6, 13, 18),(7, 15, 19),(8, 24, 30),(11, 20, 25),(14, 17, 31),(16, 27, 29)]
Group 263 (omitted pair: (9, 29)): 	[(0, 16, 31),(1, 5, 21),(2, 3, 22),(4, 23, 28),(6, 15, 19),(7, 13, 17),(8, 12, 24),(10, 25, 27),(11, 20, 26),(14, 18, 30)]
Group 264 (omitted pair: (9, 30)): 	[(0, 22, 29),(1, 8, 24),(2, 15, 27),(3, 4, 18),(5, 12, 23),(6, 14, 28),(7, 16, 19),(10, 11, 20),(13, 21, 26),(17, 25, 31)]
Group 265 (omitted pair: (9, 31)): 	[(0, 13, 16),(1, 21, 25),(2, 6, 30),(3, 14, 26),(4, 10, 20),(5, 15, 18),(7, 8, 19),(11, 17, 29),(12, 24, 27),(22, 23, 28)]
Group 266 (omitted pair: (10, 11)): 	[(0, 2, 16),(1, 6, 21),(3, 13, 22),(4, 20, 27),(5, 18, 19),(7, 12, 26),(8, 30, 31),(9, 14, 15),(17, 28, 29),(23, 24, 25)]
Group 267 (omitted pair: (10, 12)): 	[(0, 7, 31),(1, 9, 22),(2, 3, 16),(4, 21, 26),(5, 20, 25),(6, 8, 19),(11, 23, 24),(13, 14, 27),(15, 28, 30),(17, 18, 29)]
Group 268 (omitted pair: (10, 13)): 	[(0, 6, 31),(1, 17, 19),(2, 14, 18),(3, 9, 28),(4, 22, 29),(5, 26, 30),(7, 21, 27),(8, 20, 23),(11, 12, 24),(15, 16, 25)]
Group 269 (omitted pair: (10, 14)): 	[(0, 3, 21),(1, 5, 28),(2, 12, 20),(4, 8, 25),(6, 9, 18),(7, 16, 29),(11, 22, 27),(13, 24, 31),(15, 19, 26),(17, 23, 30)]
Group 270 (omitted pair: (10, 15)): 	[(0, 20, 30),(1, 28, 29),(2, 8, 12),(3, 17, 27),(4, 16, 21),(5, 11, 13),(6, 14, 26),(7, 9, 22),(18, 19, 25),(23, 24, 31)]
Group 271 (omitted pair: (10, 16)): 	[(0, 3, 26),(1, 12, 19),(2, 4, 7),(5, 11, 23),(6, 17, 31),(8, 9, 21),(13, 15, 20),(14, 24, 29),(18, 25, 30),(22, 27, 28)]
Group 272 (omitted pair: (10, 17)): 	[(0, 4, 25),(1, 9, 26),(2, 13, 19),(3, 11, 21),(5, 12, 28),(6, 14, 16),(7, 24, 29),(8, 15, 30),(18, 22, 23),(20, 27, 31)]
Group 273 (omitted pair: (10, 18)): 	[(0, 2, 20),(1, 11, 22),(3, 24, 29),(4, 6, 17),(5, 12, 19),(7, 21, 30),(8, 9, 27),(13, 15, 25),(14, 16, 28),(23, 26, 31)]
Group 274 (omitted pair: (10, 19)): 	[(0, 1, 17),(2, 9, 18),(3, 4, 21),(5, 7, 20),(6, 8, 13),(11, 16, 22),(12, 14, 15),(23, 26, 30),(24, 29, 31),(25, 27, 28)]
Group 275 (omitted pair: (10, 20)): 	[(0, 3, 17),(1, 6, 30),(2, 9, 21),(4, 15, 31),(5, 8, 26),(7, 18, 29),(11, 22, 23),(12, 19, 28),(13, 16, 25),(14, 24, 27)]
Group 276 (omitted pair: (10, 21)): 	[(0, 26, 31),(1, 20, 28),(2, 4, 24),(3, 6, 15),(5, 14, 18),(7, 25, 27),(8, 16, 19),(9, 17, 23),(11, 13, 29),(12, 22, 30)]
Group 277 (omitted pair: (10, 22)): 	[(0, 1, 21),(2, 18, 27),(3, 23, 28),(4, 6, 8),(5, 12, 30),(7, 15, 16),(9, 13, 20),(11, 24, 31),(14, 19, 29),(17, 25, 26)]
Group 278 (omitted pair: (10, 23)): 	[(0, 27, 28),(1, 11, 16),(2, 18, 24),(3, 13, 30),(4, 21, 29),(5, 17, 19),(6, 7, 31),(8, 14, 25),(9, 12, 26),(15, 20, 22)]
Group 279 (omitted pair: (10, 24)): 	[(0, 7, 17),(1, 12, 13),(2, 14, 15),(3, 8, 25),(4, 9, 18),(5, 11, 30),(6, 16, 22),(19, 26, 28),(20, 23, 31),(21, 27, 29)]
Group 280 (omitted pair: (10, 25)): 	[(0, 27, 30),(1, 9, 11),(2, 5, 17),(3, 21, 22),(4, 14, 31),(6, 7, 18),(8, 28, 29),(12, 19, 23),(13, 15, 24),(16, 20, 26)]
Group 281 (omitted pair: (10, 26)): 	[(0, 11, 17),(1, 18, 19),(2, 4, 9),(3, 23, 27),(5, 13, 25),(6, 22, 30),(7, 14, 15),(8, 16, 24),(12, 28, 31),(20, 21, 29)]
Group 282 (omitted pair: (10, 27)): 	[(0, 9, 28),(1, 7, 18),(2, 6, 25),(3, 23, 26),(4, 13, 15),(5, 17, 30),(8, 11, 12),(14, 16, 24),(19, 21, 29),(20, 22, 31)]
Group 283 (omitted pair: (10, 28)): 	[(0, 12, 26),(1, 15, 17),(2, 9, 16),(3, 5, 30),(4, 7, 13),(6, 11, 31),(8, 22, 29),(14, 18, 21),(19, 20, 24),(23, 25, 27)]
Group 284 (omitted pair: (10, 29)): 	[(0, 6, 27),(1, 8, 21),(2, 5, 25),(3, 18, 31),(4, 19, 28),(7, 17, 30),(9, 16, 22),(11, 13, 14),(12, 20, 23),(15, 24, 26)]
Group 285 (omitted pair: (10, 30)): 	[(0, 22, 31),(1, 2, 12),(3, 17, 29),(4, 6, 25),(5, 11, 19),(7, 23, 24),(8, 21, 28),(9, 14, 18),(13, 16, 26),(15, 20, 27)]
Group 286 (omitted pair: (10, 31)): 	[(0, 1, 6),(2, 9, 17),(3, 8, 14),(4, 23, 27),(5, 19, 21),(7, 11, 13),(12, 28, 29),(15, 16, 18),(20, 24, 30),(22, 25, 26)]
Group 287 (omitted pair: (11, 12)): 	[(0, 20, 24),(1, 13, 18),(2, 16, 31),(3, 10, 21),(4, 5, 6),(7, 8, 17),(9, 22, 30),(14, 15, 27),(19, 23, 29),(25, 26, 28)]
Group 288 (omitted pair: (11, 13)): 	[(0, 12, 19),(1, 17, 22),(2, 27, 29),(3, 20, 23),(4, 15, 26),(5, 8, 31),(6, 7, 21),(9, 10, 25),(14, 16, 18),(24, 28, 30)]
Group 289 (omitted pair: (11, 14)): 	[(0, 19, 24),(1, 7, 25),(2, 5, 20),(3, 18, 22),(4, 21, 28),(6, 8, 29),(9, 16, 31),(10, 27, 30),(12, 15, 23),(13, 17, 26)]
Group 290 (omitted pair: (11, 15)): 	[(0, 2, 28),(1, 12, 21),(3, 23, 31),(4, 17, 19),(5, 24, 27),(6, 16, 30),(7, 18, 22),(8, 20, 25),(9, 14, 29),(10, 13, 26)]
Group 291 (omitted pair: (11, 16)): 	[(0, 17, 31),(1, 2, 26),(3, 9, 18),(4, 21, 27),(5, 10, 24),(6, 19, 28),(7, 15, 20),(8, 12, 14),(13, 23, 29),(22, 25, 30)]
Group 292 (omitted pair: (11, 17)): 	[(0, 25, 29),(1, 10, 14),(2, 18, 22),(3, 6, 21),(4, 23, 30),(5, 19, 26),(7, 12, 31),(8, 15, 28),(9, 16, 24),(13, 20, 27)]
Group 293 (omitted pair: (11, 18)): 	[(0, 13, 25),(1, 20, 29),(2, 15, 21),(3, 6, 28),(4, 7, 17),(5, 22, 24),(8, 26, 30),(9, 14, 16),(10, 23, 31),(12, 19, 27)]
Group 294 (omitted pair: (11, 19)): 	[(0, 25, 28),(1, 23, 29),(2, 5, 24),(3, 15, 27),(4, 6, 12),(7, 13, 30),(8, 16, 17),(9, 21, 26),(10, 18, 31),(14, 20, 22)]
Group 295 (omitted pair: (11, 20)): 	[(0, 1, 2),(3, 9, 31),(4, 12, 21),(5, 7, 29),(6, 13, 28),(8, 15, 18),(10, 17, 26),(14, 22, 25),(16, 24, 27),(19, 23, 30)]
Group 296 (omitted pair: (11, 21)): 	[(0, 10, 19),(1, 3, 5),(2, 24, 29),(4, 8, 12),(6, 16, 20),(7, 17, 26),(9, 28, 30),(13, 15, 27),(14, 22, 31),(18, 23, 25)]
Group 297 (omitted pair: (11, 22)): 	[(0, 2, 23),(1, 16, 25),(3, 28, 31),(4, 6, 9),(5, 10, 19),(7, 15, 27),(8, 20, 30),(12, 17, 26),(13, 14, 18),(21, 24, 29)]
Group 298 (omitted pair: (11, 23)): 	[(0, 4, 24),(1, 6, 22),(2, 13, 16),(3, 18, 30),(5, 10, 12),(7, 15, 29),(8, 14, 26),(9, 19, 31),(17, 20, 28),(21, 25, 27)]
Group 299 (omitted pair: (11, 24)): 	[(0, 14, 26),(1, 15, 30),(2, 21, 28),(3, 9, 23),(4, 8, 19),(5, 25, 29),(6, 17, 20),(7, 13, 16),(10, 12, 22),(18, 27, 31)]
Group 300 (omitted pair: (11, 25)): 	[(0, 12, 27),(1, 4, 7),(2, 5, 14),(3, 6, 10),(8, 17, 21),(9, 23, 28),(13, 15, 18),(16, 24, 31),(19, 20, 22),(26, 29, 30)]
Group 301 (omitted pair: (11, 26)): 	[(0, 4, 22),(1, 12, 29),(2, 13, 14),(3, 10, 24),(5, 16, 27),(6, 25, 31),(7, 23, 28),(8, 17, 30),(9, 19, 20),(15, 18, 21)]
Group 302 (omitted pair: (11, 27)): 	[(0, 10, 29),(1, 24, 26),(2, 12, 25),(3, 7, 22),(4, 20, 28),(5, 16, 19),(6, 9, 30),(8, 15, 17),(13, 18, 21),(14, 23, 31)]
Group 303 (omitted pair: (11, 28)): 	[(0, 6, 22),(1, 13, 23),(2, 15, 30),(3, 10, 25),(4, 7, 29),(5, 8, 20),(9, 14, 24),(12, 26, 27),(16, 18, 31),(17, 19, 21)]
Group 304 (omitted pair: (11, 29)): 	[(0, 24, 30),(1, 9, 31),(2, 16, 22),(3, 17, 28),(4, 5, 25),(6, 19, 20),(7, 10, 18),(8, 15, 23),(12, 13, 27),(14, 21, 26)]
Group 305 (omitted pair: (11, 30)): 	[(0, 15, 27),(1, 10, 18),(2, 23, 28),(3, 20, 26),(4, 12, 22),(5, 17, 24),(6, 9, 21),(7, 14, 25),(8, 16, 29),(13, 19, 31)]
Group 306 (omitted pair: (11, 31)): 	[(0, 4, 13),(1, 2, 27),(3, 12, 20),(5, 7, 26),(6, 8, 30),(9, 22, 28),(10, 23, 25),(14, 16, 29),(15, 19, 24),(17, 18, 21)]
Group 307 (omitted pair: (12, 13)): 	[(0, 10, 22),(1, 19, 28),(2, 6, 9),(3, 8, 30),(4, 5, 7),(11, 21, 26),(14, 23, 25),(15, 20, 29),(16, 27, 31),(17, 18, 24)]
Group 308 (omitted pair: (12, 14)): 	[(0, 8, 17),(1, 6, 13),(2, 22, 25),(3, 18, 20),(4, 21, 31),(5, 23, 28),(7, 24, 27),(9, 26, 29),(10, 19, 30),(11, 15, 16)]
Group 309 (omitted pair: (12, 15)): 	[(0, 3, 25),(1, 16, 30),(2, 17, 18),(4, 11, 21),(5, 19, 27),(6, 22, 26),(7, 9, 31),(8, 20, 28),(10, 14, 29),(13, 23, 24)]
Group 310 (omitted pair: (12, 16)): 	[(0, 7, 27),(1, 14, 28),(2, 5, 21),(3, 17, 22),(4, 8, 30),(6, 10, 26),(9, 11, 18),(13, 23, 25),(15, 24, 31),(19, 20, 29)]
Group 311 (omitted pair: (12, 17)): 	[(0, 9, 14),(1, 24, 25),(2, 5, 8),(3, 16, 31),(4, 19, 23),(6, 27, 29),(7, 18, 20),(10, 11, 22),(13, 15, 28),(21, 26, 30)]
Group 312 (omitted pair: (12, 18)): 	[(0, 11, 15),(1, 5, 30),(2, 20, 26),(3, 24, 28),(4, 16, 17),(6, 9, 29),(7, 19, 23),(8, 21, 22),(10, 13, 25),(14, 27, 31)]
Group 313 (omitted pair: (12, 19)): 	[(0, 3, 31),(1, 21, 30),(2, 13, 22),(4, 14, 20),(5, 9, 17),(6, 7, 29),(8, 11, 27),(10, 18, 25),(15, 26, 28),(16, 23, 24)]
Group 314 (omitted pair: (12, 20)): 	[(0, 2, 30),(1, 7, 17),(3, 11, 24),(4, 27, 31),(5, 14, 16),(6, 10, 21),(8, 18, 23),(9, 15, 28),(13, 19, 26),(22, 25, 29)]
Group 315 (omitted pair: (12, 21)): 	[(0, 13, 24),(1, 14, 19),(2, 25, 27),(3, 11, 18),(4, 7, 30),(5, 10, 28),(6, 20, 22),(8, 15, 31),(9, 23, 29),(16, 17, 26)]
Group 316 (omitted pair: (12, 22)): 	[(0, 9, 17),(1, 10, 19),(2, 21, 30),(3, 11, 26),(4, 23, 25),(5, 6, 16),(7, 13, 24),(8, 20, 27),(14, 29, 31),(15, 18, 28)]
Group 317 (omitted pair: (12, 23)): 	[(0, 7, 28),(1, 6, 18),(2, 25, 26),(3, 9, 29),(4, 5, 21),(8, 27, 31),(10, 14, 19),(11, 16, 20),(13, 22, 30),(15, 17, 24)]
Group 318 (omitted pair: (12, 24)): 	[(0, 10, 16),(1, 14, 21),(2, 26, 30),(3, 6, 18),(4, 5, 29),(7, 22, 31),(8, 17, 27),(9, 23, 25),(11, 13, 19),(15, 20, 28)]
Group 319 (omitted pair: (12, 25)): 	[(0, 6, 17),(1, 11, 29),(2, 22, 31),(3, 26, 28),(4, 13, 30),(5, 8, 16),(7, 9, 24),(10, 20, 21),(14, 18, 27),(15, 19, 23)]
Group 320 (omitted pair: (12, 26)): 	[(0, 5, 14),(1, 7, 23),(2, 4, 28),(3, 8, 21),(6, 13, 17),(9, 20, 25),(10, 24, 30),(11, 27, 31),(15, 18, 29),(16, 19, 22)]
Group 321 (omitted pair: (12, 27)): 	[(0, 8, 28),(1, 2, 9),(3, 10, 30),(4, 7, 23),(5, 6, 11),(13, 16, 24),(14, 25, 29),(15, 17, 31),(18, 20, 26),(19, 21, 22)]
Group 322 (omitted pair: (12, 28)): 	[(0, 13, 29),(1, 15, 18),(2, 19, 26),(3, 4, 17),(5, 7, 16),(6, 21, 24),(8, 14, 27),(9, 22, 23),(10, 20, 30),(11, 25, 31)]
Group 323 (omitted pair: (12, 29)): 	[(0, 15, 25),(1, 9, 19),(2, 14, 30),(3, 13, 24),(4, 8, 16),(5, 22, 23),(6, 26, 27),(7, 17, 28),(10, 18, 21),(11, 20, 31)]
Group 324 (omitted pair: (12, 30)): 	[(0, 21, 22),(1, 14, 27),(2, 6, 19),(3, 15, 23),(4, 5, 17),(7, 16, 26),(8, 20, 24),(9, 28, 31),(10, 13, 18),(11, 25, 29)]
Group 325 (omitted pair: (12, 31)): 	[(0, 4, 8),(1, 6, 7),(2, 3, 28),(5, 21, 23),(9, 17, 18),(10, 11, 29),(13, 24, 26),(14, 19, 27),(15, 20, 25),(16, 22, 30)]
Group 326 (omitted pair: (13, 14)): 	[(0, 17, 25),(1, 9, 23),(2, 3, 30),(4, 6, 27),(5, 7, 28),(8, 26, 31),(10, 18, 22),(11, 19, 29),(12, 21, 24),(15, 16, 20)]
Group 327 (omitted pair: (13, 15)): 	[(0, 29, 31),(1, 16, 23),(2, 12, 19),(3, 17, 24),(4, 5, 14),(6, 20, 25),(7, 26, 27),(8, 18, 28),(9, 10, 30),(11, 21, 22)]
Group 328 (omitted pair: (13, 16)): 	[(0, 17, 22),(1, 15, 21),(2, 6, 23),(3, 10, 28),(4, 19, 20),(5, 11, 24),(7, 8, 30),(9, 18, 29),(12, 27, 31),(14, 25, 26)]
Group 329 (omitted pair: (13, 17)): 	[(0, 3, 27),(1, 12, 24),(2, 15, 23),(4, 20, 22),(5, 9, 25),(6, 21, 29),(7, 14, 28),(8, 10, 31),(11, 19, 26),(16, 18, 30)]
Group 330 (omitted pair: (13, 18)): 	[(0, 23, 25),(1, 11, 24),(2, 6, 26),(3, 5, 21),(4, 29, 30),(7, 20, 22),(8, 15, 19),(9, 14, 27),(10, 28, 31),(12, 16, 17)]
Group 331 (omitted pair: (13, 19)): 	[(0, 7, 29),(1, 18, 25),(2, 16, 24),(3, 22, 27),(4, 28, 30),(5, 9, 23),(6, 20, 26),(8, 11, 14),(10, 15, 31),(12, 17, 21)]
Group 332 (omitted pair: (13, 20)): 	[(0, 7, 30),(1, 14, 26),(2, 16, 27),(3, 5, 9),(4, 15, 23),(6, 11, 29),(8, 22, 24),(10, 18, 28),(12, 17, 19),(21, 25, 31)]
Group 333 (omitted pair: (13, 21)): 	[(0, 5, 30),(1, 9, 15),(2, 14, 24),(3, 4, 28),(6, 19, 23),(7, 17, 20),(8, 22, 31),(10, 26, 29),(11, 16, 27),(12, 18, 25)]
Group 334 (omitted pair: (13, 22)): 	[(0, 8, 19),(1, 7, 27),(2, 18, 23),(3, 6, 29),(4, 24, 28),(5, 16, 25),(9, 20, 30),(10, 15, 17),(11, 21, 31),(12, 14, 26)]
Group 335 (omitted pair: (13, 23)): 	[(0, 3, 18),(1, 22, 27),(2, 6, 14),(4, 25, 30),(5, 11, 29),(7, 15, 31),(8, 20, 26),(9, 16, 21),(10, 17, 28),(12, 19, 24)]
Group 336 (omitted pair: (13, 24)): 	[(0, 23, 30),(1, 6, 27),(2, 20, 29),(3, 8, 22),(4, 16, 25),(5, 7, 21),(9, 14, 26),(10, 19, 31),(11, 15, 28),(12, 17, 18)]
Group 337 (omitted pair: (13, 25)): 	[(0, 12, 18),(1, 19, 30),(2, 3, 29),(4, 11, 28),(5, 7, 15),(6, 9, 22),(8, 17, 26),(10, 16, 27),(14, 24, 31),(20, 21, 23)]
Group 338 (omitted pair: (13, 26)): 	[(0, 1, 23),(2, 3, 21),(4, 17, 30),(5, 7, 22),(6, 15, 27),(8, 14, 20),(9, 18, 28),(10, 16, 25),(11, 24, 29),(12, 19, 31)]
Group 339 (omitted pair: (13, 27)): 	[(0, 22, 30),(1, 6, 24),(2, 12, 29),(3, 11, 28),(4, 25, 31),(5, 14, 17),(7, 16, 23),(8, 10, 19),(9, 18, 26),(15, 20, 21)]
Group 340 (omitted pair: (13, 28)): 	[(0, 7, 18),(1, 9, 10),(2, 3, 24),(4, 5, 27),(6, 8, 20),(11, 17, 25),(12, 19, 30),(14, 26, 29),(15, 21, 23),(16, 22, 31)]
Group 341 (omitted pair: (13, 29)): 	[(0, 8, 18),(1, 5, 16),(2, 7, 21),(3, 22, 28),(4, 6, 30),(9, 23, 27),(10, 25, 31),(11, 17, 19),(12, 20, 24),(14, 15, 26)]
Group 342 (omitted pair: (13, 30)): 	[(0, 1, 20),(2, 10, 16),(3, 8, 24),(4, 7, 25),(5, 11, 12),(6, 9, 28),(14, 27, 29),(15, 22, 23),(17, 21, 26),(18, 19, 31)]
Group 343 (omitted pair: (13, 31)): 	[(0, 3, 15),(1, 4, 12),(2, 9, 25),(5, 10, 30),(6, 7, 8),(11, 24, 27),(14, 28, 29),(16, 22, 23),(17, 19, 26),(18, 20, 21)]
Group 344 (omitted pair: (14, 15)): 	[(0, 3, 4),(1, 5, 26),(2, 11, 23),(6, 7, 9),(8, 10, 30),(12, 20, 25),(13, 27, 29),(16, 22, 28),(17, 19, 31),(18, 21, 24)]
Group 345 (omitted pair: (14, 16)): 	[(0, 6, 19),(1, 2, 4),(3, 5, 7),(8, 11, 20),(9, 10, 31),(12, 28, 30),(13, 25, 29),(15, 23, 27),(17, 22, 24),(18, 21, 26)]
Group 346 (omitted pair: (14, 17)): 	[(0, 1, 4),(2, 11, 29),(3, 6, 8),(5, 7, 24),(9, 10, 18),(12, 25, 27),(13, 28, 31),(15, 22, 30),(16, 23, 26),(19, 20, 21)]
Group 347 (omitted pair: (14, 18)): 	[(0, 10, 12),(1, 2, 28),(3, 6, 9),(4, 11, 23),(5, 7, 8),(13, 24, 30),(15, 21, 29),(16, 26, 27),(17, 22, 25),(19, 20, 31)]
Group 348 (omitted pair: (14, 19)): 	[(0, 1, 16),(2, 5, 27),(3, 4, 29),(6, 10, 12),(7, 9, 28),(8, 11, 25),(13, 23, 30),(15, 20, 31),(17, 21, 24),(18, 22, 26)]
Group 349 (omitted pair: (14, 20)): 	[(0, 1, 5),(2, 8, 26),(3, 10, 31),(4, 16, 28),(6, 11, 12),(7, 9, 27),(13, 19, 30),(15, 23, 29),(17, 21, 25),(18, 22, 24)]
Group 350 (omitted pair: (14, 21)): 	[(0, 7, 8),(1, 6, 11),(2, 5, 30),(3, 4, 9),(10, 17, 18),(12, 26, 31),(13, 20, 29),(15, 24, 25),(16, 27, 28),(19, 22, 23)]
Group 351 (omitted pair: (14, 22)): 	[(0, 7, 20),(1, 4, 10),(2, 8, 13),(3, 9, 11),(5, 6, 23),(12, 17, 27),(15, 26, 31),(16, 29, 30),(18, 24, 25),(19, 21, 28)]
Group 352 (omitted pair: (14, 23)): 	[(0, 13, 28),(1, 5, 12),(2, 6, 24),(3, 8, 11),(4, 10, 29),(7, 9, 15),(16, 20, 31),(17, 21, 30),(18, 26, 27),(19, 22, 25)]
Group 353 (omitted pair: (14, 24)): 	[(0, 3, 11),(1, 6, 10),(2, 5, 13),(4, 8, 31),(7, 9, 30),(12, 16, 25),(15, 23, 28),(17, 20, 29),(18, 21, 27),(19, 22, 26)]
Group 354 (omitted pair: (14, 25)): 	[(0, 4, 26),(1, 8, 12),(2, 15, 28),(3, 5, 13),(6, 10, 11),(7, 9, 20),(16, 29, 31),(17, 23, 24),(18, 21, 30),(19, 22, 27)]
Group 355 (omitted pair: (14, 26)): 	[(0, 9, 13),(1, 12, 17),(2, 8, 11),(3, 7, 18),(4, 5, 10),(6, 22, 27),(15, 25, 28),(16, 21, 30),(19, 23, 24),(20, 29, 31)]
Group 356 (omitted pair: (14, 27)): 	[(0, 5, 11),(1, 6, 12),(2, 7, 31),(3, 9, 10),(4, 8, 13),(15, 16, 30),(17, 22, 29),(18, 24, 26),(19, 23, 25),(20, 21, 28)]
Group 357 (omitted pair: (14, 28)): 	[(0, 5, 13),(1, 8, 11),(2, 4, 12),(3, 7, 10),(6, 9, 15),(16, 23, 31),(17, 25, 27),(18, 29, 30),(19, 24, 26),(20, 21, 22)]
Group 358 (omitted pair: (14, 29)): 	[(0, 8, 10),(1, 3, 13),(2, 6, 15),(4, 9, 12),(5, 7, 11),(16, 21, 28),(17, 24, 26),(18, 30, 31),(19, 25, 27),(20, 22, 23)]
Group 359 (omitted pair: (14, 30)): 	[(0, 4, 12),(1, 8, 9),(2, 10, 11),(3, 6, 16),(5, 7, 13),(15, 24, 28),(17, 21, 29),(18, 23, 31),(19, 25, 26),(20, 22, 27)]
Group 360 (omitted pair: (14, 31)): 	[(0, 9, 27),(1, 7, 8),(2, 10, 13),(3, 4, 11),(5, 6, 12),(15, 18, 20),(16, 23, 30),(17, 25, 28),(19, 26, 29),(21, 22, 24)]
Group 361 (omitted pair: (15, 16)): 	[(0, 1, 12),(2, 6, 8),(3, 5, 11),(4, 7, 10),(9, 13, 23),(14, 17, 27),(18, 26, 28),(19, 29, 31),(20, 24, 25),(21, 22, 30)]
Group 362 (omitted pair: (15, 17)): 	[(0, 5, 12),(1, 8, 22),(2, 4, 13),(3, 7, 26),(6, 11, 14),(9, 10, 16),(18, 25, 31),(19, 27, 28),(20, 23, 29),(21, 24, 30)]
Group 363 (omitted pair: (15, 18)): 	[(0, 3, 7),(1, 11, 13),(2, 5, 10),(4, 8, 9),(6, 12, 14),(16, 22, 27),(17, 24, 30),(19, 23, 31),(20, 26, 28),(21, 25, 29)]
Group 364 (omitted pair: (15, 19)): 	[(0, 2, 13),(1, 6, 8),(3, 5, 12),(4, 7, 9),(10, 11, 16),(14, 17, 24),(18, 28, 31),(20, 26, 29),(21, 25, 30),(22, 23, 27)]
Group 365 (omitted pair: (15, 20)): 	[(0, 5, 8),(1, 3, 4),(2, 9, 11),(6, 7, 16),(10, 12, 28),(13, 14, 17),(18, 26, 30),(19, 27, 31),(21, 23, 29),(22, 24, 25)]
